servicio,reserva
180737,70188
17888,145130
61558,154947
166361,10190
113901,236602
42722,293117
56752,164095
110397,260775
198077,109830
66616,80863
123379,346208
154384,37813
24195,345319
149674,95353
191520,43614
125417,3099
196952,340153
157119,100937
3958,340304
5491,321233
99589,208594
84561,305357
85580,86554
47730,60035
54262,313089
159076,47233
187053,329544
177030,262140
148011,8626
30698,362664
26360,32430
103559,121681
128801,388945
73232,397066
85848,343905
59977,23022
110937,77789
18174,291920
180487,14417
47889,1150
180376,241122
188542,56990
112786,164609
63263,27864
104705,311029
129600,361087
10311,272678
115233,49898
168334,166976
133559,41219
22033,264254
9953,355039
154948,149502
42294,282459
65019,18622
39380,154974
119781,288355
160714,283239
35839,31468
62299,127241
143371,164953
155461,371764
147286,126688
62579,70815
186578,130269
187564,30664
69422,138106
161413,346671
148352,83983
24868,48566
184255,164738
130248,86210
73940,208944
198910,352003
132912,47749
11434,160265
148476,365387
151276,259501
168049,214708
176536,94870
155576,247430
197900,45467
137502,234762
112609,196299
87885,338047
193851,381097
147164,346250
142694,59408
67686,298684
175667,62104
53003,377304
80275,7363
2907,23144
177260,26037
66782,252296
137289,3628
132430,321274
29976,50239
199544,93764
162149,38377
198646,141024
109149,320944
73779,192544
140113,233384
115722,351380
62559,301041
171614,168424
182619,153227
89081,86289
154658,169713
31659,260274
62558,346881
122918,3327
36745,117956
10468,65059
63108,304114
21975,30390
186451,120322
129777,803
90436,320571
72110,163404
38516,163772
140285,149287
126952,41605
106649,170084
162473,346118
47896,228033
93302,295980
43302,350683
170911,115522
49697,107617
117131,197583
65839,294718
62273,100791
76641,327804
110086,84238
41218,106983
133299,380605
129722,396512
185510,320682
93209,66936
22121,22504
99516,151380
99493,297150
44194,48489
2867,304053
194076,167996
66860,327619
111965,333054
30831,136848
151133,49558
135654,133726
136014,354814
147511,98354
62311,385342
179739,211749
138226,48657
4831,365572
20080,49860
33942,338559
31174,73817
29279,106974
9557,68650
128157,269817
98413,177782
182416,242132
156174,368274
186369,2573
80210,47642
116579,95009
109509,47711
99692,275746
23805,105101
149706,96768
44215,131130
24615,396398
4334,197993
173156,293801
65354,184550
158220,260410
162715,81803
124805,129715
38843,270295
111010,218505
38833,55532
45806,354252
36140,21272
161183,265439
94458,269193
146740,243797
72162,137113
174615,289442
28576,12860
145141,262315
157671,331395
7564,178846
51112,247206
49466,272561
100134,163677
120617,231857
50089,391450
199150,151862
116946,378103
55511,98530
194553,162420
167766,103769
174768,61647
137310,337124
53438,284303
128128,198806
171336,195353
116767,337208
415,198637
178549,165876
16430,238225
153492,216970
9374,14969
125087,186935
2038,245513
19241,169120
135252,114187
70219,302345
168883,296800
59207,45862
177089,109684
4121,352708
138642,358128
180783,86704
43632,64811
157334,239117
175592,318752
17793,26404
180502,377048
43453,261601
179289,218643
189516,87655
54053,119754
154572,212138
177437,250455
96539,51918
106414,376742
45424,365015
72683,55316
147610,295418
1647,333672
15606,119710
120250,124185
149342,75177
62762,71832
59324,322581
191353,160926
176363,68079
143766,100674
118582,284680
1846,34964
7491,28075
94527,280546
178859,232634
65825,272314
150564,9745
126295,274891
191661,183344
180476,185584
99629,19147
113726,22615
149543,234195
160399,241431
22613,233314
178215,181748
127204,55677
23553,46049
154149,293523
172186,49203
116596,33697
85074,363405
173778,319464
26809,108283
11042,282620
198951,265808
85842,268672
28528,24667
96231,193630
145658,297965
150161,245132
13228,389483
176974,288431
86760,273505
100624,256877
91063,19448
91844,93783
83222,316371
161595,71561
43592,72665
157713,296017
5116,303172
177558,67874
11850,184486
136013,138905
922,316986
46805,44923
134174,52461
147548,334605
154032,92787
64186,60804
30747,313996
76341,37630
7056,95354
149587,77451
105274,170164
42336,67805
182915,92260
175074,13561
3434,100117
32377,341543
161715,104480
165462,287913
28040,158880
69369,323210
40436,174124
151785,20449
4230,389550
185288,147926
179865,148645
25343,396396
26958,365008
127395,21785
22375,15831
91468,351360
169582,56945
127175,176722
96583,353533
51227,286283
87134,317595
122074,227429
170171,234869
24242,251154
177861,216445
65060,54362
61955,285159
192502,379017
161257,189449
19160,379441
52428,125263
82701,217553
1875,147983
26928,180433
172770,23214
94951,92638
55695,71384
85233,395178
47406,389517
53878,305038
49695,29387
174152,343269
191522,192545
158873,281910
8004,332878
139458,339014
123855,300210
91373,228643
54968,144210
43873,395184
152401,186592
117749,38918
17589,65722
46429,138543
198014,349857
115328,15417
42289,190892
49700,23224
51675,232949
114291,227645
183440,131074
44787,113120
51542,88715
141485,287688
15871,152970
94632,223930
57598,14007
101143,201170
6814,208249
188340,341784
93673,127266
42882,247527
136230,21821
113898,117963
162277,57269
51399,382556
48679,170198
54455,313430
22483,140057
27043,380053
139385,208287
58189,241538
99902,100031
176876,50170
125169,392048
149275,321948
93973,304219
35262,47242
88210,137768
163212,252706
88958,21831
136259,138586
31979,3532
94157,245445
126015,164433
81603,396461
36219,189820
52955,21531
96616,399493
95558,202469
68280,200068
193280,12227
117866,272514
29406,12554
16425,154022
167603,24064
185755,399668
148337,384832
35716,217456
125440,124272
144000,201334
112440,252133
91425,372120
199645,394784
57461,228867
132951,70257
119099,334210
175368,323197
165354,330762
103062,74299
44714,85577
150290,382517
164984,91740
194595,152492
66081,354566
101404,254722
163702,164170
43267,136844
198467,235170
119914,50823
167515,117379
60495,228101
151709,271117
32597,123312
95390,183791
159719,139030
104632,127421
67310,147287
72111,196930
124258,68255
172931,213415
51726,280512
21005,225898
172044,212160
194407,244033
49376,190159
67216,203653
185792,376791
117558,15558
141231,20415
20653,360946
80967,286754
165531,208882
68456,388404
37309,263884
37942,328726
181060,92448
86792,150825
151125,196471
74195,90377
121545,105538
154382,187640
109937,357395
68986,209752
15122,97691
144844,362795
132726,118839
84574,197525
82686,227529
23115,312901
87385,272173
117004,80582
47662,170100
172108,295913
104509,101691
163072,129772
16604,386529
188867,188612
195789,208224
48175,99305
42785,389556
185702,131840
23580,289896
13308,262699
174477,393687
170370,159338
171882,45434
76534,27787
60179,69699
103201,134584
199275,395932
20956,25910
188011,146307
44113,184573
179087,200644
69351,257290
35167,306185
166712,150473
13361,156982
160117,168855
104124,150951
121223,138273
131580,156471
122719,225715
122528,246299
145506,229300
42798,296167
6403,185880
80446,304052
19045,392208
123798,61787
28273,117751
47111,233721
51995,348568
8372,230928
167503,290346
101362,159841
105027,89792
130749,146013
37210,57092
170034,112311
70375,227486
137062,311443
27177,85792
106111,251068
146263,301565
176954,146713
114785,214000
32051,111125
91108,338140
185131,49652
189195,128943
20760,337181
112662,150006
28070,61557
128758,203838
123821,111167
11390,41781
143961,206964
124674,285343
145557,158841
34285,335156
157824,124540
90475,341609
119896,351162
83030,107894
118635,219347
71346,19167
102707,149318
198123,172024
149836,23372
29361,118961
119135,28408
59182,172292
149688,303456
20285,157623
122709,369371
73410,35955
120663,382600
181637,60627
1990,100229
174254,194841
31509,358227
9231,163960
142780,24568
164220,272012
48984,151543
104367,382420
149855,306117
125004,272561
69713,133644
47318,37990
162303,238165
31953,387245
159958,277530
80642,235323
71898,267553
117004,172706
145729,277290
195227,149288
140822,150104
155215,226352
179176,218960
178154,315823
1800,315875
53989,143304
26949,320554
110479,318736
102003,382815
51348,172092
40849,285266
135979,355797
41193,344459
111280,27865
99684,330707
11518,52749
47912,303277
172845,137145
95048,14309
178728,266948
183414,136337
19868,320778
119424,156270
87566,242199
39634,211583
108993,335369
45384,224982
65327,239147
75409,132302
180573,331538
133018,178959
25679,225063
88042,160340
75414,231976
176939,138902
23303,308141
141492,206666
30117,124566
172586,315812
63677,164645
79919,13887
83177,356432
42601,99642
113264,399851
10644,256409
148954,308662
2719,173219
158490,287678
179800,290443
149637,120478
51263,202847
197182,124403
130115,224277
184527,168341
10666,284175
69774,293725
89499,99353
174047,352586
175571,238467
78769,61629
62624,363205
193479,378050
116674,120747
96985,269727
79284,206137
192077,296058
48459,243262
46416,236744
107106,324146
84379,178455
190867,63037
66201,139673
180180,221247
162267,69154
30527,239594
28225,119181
125853,371041
81405,222371
132921,306589
20,196421
27567,43892
120429,87240
110947,76092
148840,40122
4476,295789
157942,89192
7430,201071
164349,100257
83142,205647
75381,297654
177062,317410
199344,12232
194037,157911
171122,3337
50334,183317
142750,132796
69472,104838
86608,233187
154519,353931
59869,329664
87428,119406
144134,161064
169133,93684
132462,284720
71929,232923
198805,11960
16247,195617
49926,310347
190929,390481
184795,68701
120063,36551
15898,247536
165348,240796
119006,316365
133191,332640
81895,285499
195208,137335
179044,282500
124242,199662
10155,176756
19641,335946
123936,174650
197662,175378
88629,389509
135048,398514
34258,351033
196605,335237
175564,117599
185871,66789
28224,158164
194265,105083
136709,174581
61250,189045
79042,218891
39252,198938
58275,145237
132396,253253
56598,149037
43606,19144
117744,199975
3540,191703
155504,213481
183559,90680
114764,304808
147971,328725
35243,334996
108778,215272
96566,386312
175061,218900
41295,40298
160692,20938
146344,216627
29248,365040
194581,373253
84808,373547
9612,231846
193184,253266
180315,66909
157209,196563
141216,399722
123380,379230
64001,83484
90425,61068
45687,39179
38094,298983
9126,300400
167444,138038
71764,390441
166941,318731
178636,148693
56759,157507
48323,236715
4225,128133
115505,362993
19709,304361
162029,237484
178223,54683
129683,88175
42416,641
141931,308202
26956,302637
8039,251132
34221,71883
100221,382237
25762,159277
19116,298345
53955,157685
148395,397402
17967,145653
25810,857
30937,83488
126957,121135
44602,30440
49064,345953
157673,294528
47251,159345
1523,203226
148356,284707
96615,259862
194307,281514
87010,220978
9518,52932
133236,349119
41724,78149
56199,88452
155534,209974
170439,24627
91117,117923
71730,26337
31137,293512
143754,346168
68505,73475
65651,168565
100501,114121
13118,319990
130157,256259
43612,366510
109667,267969
81888,255841
163173,284640
114918,378967
79910,152567
27000,271752
160544,168808
154669,324175
11563,120017
39039,381624
33726,169762
175193,132556
52492,359507
17377,234625
156921,271241
155668,289714
90447,52505
165221,368942
69012,82442
72303,230045
83924,217362
182642,57056
145494,215365
41291,290178
179690,299492
3754,185842
121217,266653
8365,147499
35295,119357
131754,50045
186012,205952
123535,192285
59539,286194
178973,245165
123981,87520
19999,183136
163114,360715
180180,70330
143688,291126
136739,136073
74690,230738
17340,216949
1712,139037
110133,351308
184494,310474
163648,345840
84959,285446
147224,265039
147094,50787
181999,282219
12449,353327
82122,210182
25389,324689
127289,348965
98919,130612
49471,114312
10059,192174
181616,150092
164283,217789
177023,158001
25236,201082
170606,17869
99007,117149
194722,111806
71124,6701
170298,134249
98335,151731
117818,395958
140758,109754
62061,204586
6877,374167
163607,335072
140559,245144
194454,55475
30114,163603
91868,142196
104947,307532
73249,289977
113723,18084
188215,263847
60131,243240
47059,170524
60715,248776
157291,308630
102326,186701
153651,79786
151361,196038
7396,390428
73914,296957
136622,30754
16077,243433
92816,348383
197110,130778
161094,105366
182990,73740
44650,59797
36480,269388
190176,227065
117451,38760
90855,200255
62353,2785
70856,201354
147690,45150
165113,326374
63501,290675
165892,153730
147405,243502
39825,279634
56967,327744
140130,46401
79938,58330
165802,116755
89886,187786
102541,215751
131436,212911
1440,9368
61114,381771
168562,167017
114092,8744
97415,241606
122328,385907
108543,391196
176764,292352
120596,124371
114382,211158
196791,359186
187665,354445
142256,25909
55229,93226
103050,146580
143404,362017
35045,201390
100985,291951
187679,347053
173571,1918
126618,27152
158512,355247
152003,166848
89765,138800
85785,79794
4135,54466
119925,68931
143723,67371
176278,27942
107419,55961
116074,129991
35951,372975
179010,293788
84690,107693
100151,111860
45903,312921
5759,182054
184465,167685
167647,254310
185511,74648
169011,361680
174815,218114
187946,44042
3418,395031
128833,323679
154848,92625
44730,93622
25024,255991
115066,242254
113531,370476
104189,282188
166204,38793
49928,5598
41229,184824
114261,81747
139286,309671
69388,28607
32888,393476
9148,55633
173314,217666
174585,174001
24160,352971
165660,311046
154490,31000
123731,285765
29620,193643
52248,357770
42389,383255
174365,219862
72213,117078
55691,269415
137486,335736
49656,385043
33882,89531
152666,362631
136489,315549
177443,99765
189109,390055
182942,85897
25764,73112
174882,327851
49808,172639
14944,367019
53876,164820
103938,384795
196131,238437
108177,75786
79578,2214
179175,172515
164410,114502
10661,327779
75598,252009
130883,43340
99033,29313
163332,181830
182072,24726
88598,159504
27945,324501
174687,20537
63139,48966
11027,46775
114753,34455
9378,166359
191725,168863
124346,77677
57652,223095
103288,229529
110420,73875
17184,360961
42296,105563
81130,365263
50335,182795
115718,55542
54975,190878
56541,364208
194772,66480
109624,380231
155128,2771
98895,129272
29261,253527
24510,95790
104257,310631
54954,11377
67442,358037
155184,392742
58070,350782
20016,253705
184651,148679
77596,130391
63732,251906
141172,121718
122135,234961
112632,67179
121067,26383
20042,94749
9709,120000
129224,99062
65777,273370
80129,61432
132313,67167
176090,366650
62983,192596
100349,267677
133123,363703
22207,2631
101450,308499
165320,5840
20391,114466
82187,178946
95575,90523
37772,241327
129372,199253
66615,178927
192205,120099
31049,275727
169026,320394
106676,135502
41905,172199
48332,171207
